,Driven(KM),Brand(Model),Max Power,Gear Box,Age(Months),Fuel Type,Transmission,City,Area,Price(Lakhs)
6594,68843.0,Tata Tiago,84.82,5.0,4.0,Petrol,Manual,Jaipur,10884.0,4.93
6595,60318.0,Maruti Wagon R,67.05,5.0,15.0,Petrol,Manual,Jaipur,10550.0,3.25
6596,101014.0,Maruti Swift,74.0,5.0,6.0,Diesel,Automatic,Jaipur,11150.0,5.5
6597,44319.0,Renault KWID,67.0,5.0,4.0,Petrol,Automatic,Jaipur,10620.0,3.76
6598,49422.0,Volkswagen Polo,74.0,5.0,7.0,Petrol,Manual,Jaipur,11306.0,3.37
6599,44934.0,Tata Nexon,118.36,6.0,3.0,Petrol,Automatic,Jaipur,11608.0,10.45
6600,251066.0,Maruti Swift Dzire,73.9,5.0,13.0,Diesel,Manual,Jaipur,11700.0,1.18
6601,208708.0,Maruti Ciaz,88.5,5.0,7.0,Diesel,Manual,Jaipur,,4.36
6602,75426.0,Maruti Wagon R,67.0,5.0,15.0,LPG,Manual,Jaipur,10211.0,0.75
6603,36107.0,Hyundai Venue,118.35,7.0,4.0,Petrol,Automatic,Jaipur,,8.61
6604,50854.0,Honda WR-V,88.7,5.0,5.0,Petrol,Manual,Jaipur,11466.0,5.9
6605,7985.0,Hyundai Grand i10 Nios,81.86,5.0,4.0,Petrol,Manual,Jaipur,10970.0,5.53
6606,47913.0,Mahindra TUV 300,100.0,5.0,7.0,Diesel,Manual,Jaipur,11660.0,4.29
6607,138907.0,Maruti Baleno,83.1,5.0,7.0,Petrol,Manual,Jaipur,11480.0,5.0
6608,201161.0,Maruti Ritz,73.9,5.0,14.0,Diesel,Manual,Jaipur,10790.0,1.08
6609,124143.0,Mahindra XUV500,140.0,6.0,9.0,Diesel,Manual,Jaipur,12950.0,4.82
6610,65396.0,Honda Amaze,88.76,5.0,7.0,Petrol,Manual,Jaipur,11380.0,4.22
6611,45746.0,Hyundai i10,78.9,5.0,13.0,Petrol,Manual,Jaipur,10360.0,2.06
6612,90560.0,Maruti Ciaz,91.1,5.0,7.0,Petrol,Manual,Jaipur,12440.0,6.3
6613,48350.0,Honda CR-V,187.4,5.0,9.0,Petrol,Automatic,Jaipur,12730.0,13.9
6614,66000.0,Honda Amaze,98.6,5.0,7.0,Diesel,Manual,Jaipur,11340.0,5.25
6615,1989.0,Maruti Alto 800,47.33,5.0,2.0,Petrol,Manual,Jaipur,9920.0,3.64
6616,110818.0,Hyundai EON,55.2,5.0,10.0,Petrol,Manual,Jaipur,10090.0,2.0
6617,89000.0,Hyundai Creta,126.2,6.0,7.0,Diesel,Automatic,Jaipur,12100.0,9.75
6618,67225.0,Mahindra KUV 100 NXT,82.0,5.0,6.0,Petrol,Manual,Jaipur,10870.0,2.5
6619,96937.0,Tata Harrier,138.1,6.0,4.0,Diesel,Manual,Jaipur,12984.0,13.0
6620,160145.0,Maruti Swift,75.0,5.0,14.0,Diesel,Manual,Jaipur,10900.0,2.0
6621,85017.0,Honda Mobilio,117.3,5.0,9.0,Petrol,Manual,Jaipur,12138.0,4.5
6622,86719.0,Hyundai i10,68.05,5.0,15.0,Petrol,Manual,Jaipur,,1.5
6623,85254.0,Hyundai Santro Xing,,,18.0,Petrol,Manual,Jaipur,11068.10206486992,0.55
6624,106311.0,Tata Manza,90.0,5.0,12.0,Diesel,Manual,Jaipur,12232.0,2.44
6625,66328.0,Honda Brio,86.8,5.0,6.0,Petrol,Manual,Jaipur,,3.5
6626,132528.0,Honda City,90.0,5.0,,Petrol,Manual,Jaipur,11920.0,1.0
6627,62285.0,Jaguar XF,177.0,8.0,5.0,Diesel,Automatic,Jaipur,14043.0,31.0
6628,183619.0,Hyundai i20,90.0,5.0,13.0,Diesel,Manual,Jaipur,11300.0,1.79
6629,27019.0,Mahindra Bolero Power Plus,70.0,5.0,5.0,Diesel,Manual,Jaipur,,9.0
6630,46848.0,Hyundai i10,78.9,5.0,13.0,Petrol,Manual,Jaipur,10360.0,1.9
6631,16424.0,Renault Kiger,98.63,5.0,3.0,Petrol,Manual,Jaipur,11482.0,5.47
6632,89525.0,Maruti Ciaz,91.1,5.0,9.0,Petrol,Manual,Jaipur,12440.0,5.1
6633,39657.0,Hyundai Creta,113.42,6.0,4.0,Diesel,Automatic,Jaipur,12180.0,16.5
6634,44516.0,Skoda Kushaq,113.98,6.0,3.0,Petrol,Manual,Jaipur,11970.0,10.0
6635,129267.0,Maruti Swift Dzire,74.0,5.0,8.0,Diesel,Manual,Jaipur,11380.0,5.8
6636,77497.0,Hyundai EON,55.2,5.0,7.0,Petrol,Manual,Jaipur,10090.0,2.5
6637,74953.0,Maruti Swift,74.0,5.0,9.0,Diesel,Manual,Jaipur,,3.1
6638,153007.0,Maruti Ciaz,88.5,5.0,8.0,Diesel,Manual,Jaipur,12440.0,4.0
6639,75415.0,Maruti Alto,46.3,5.0,16.0,Petrol,Manual,Jaipur,10011.0,0.94
6640,32516.0,Maruti Ertiga,101.65,5.0,2.0,Petrol,Manual,Jaipur,12260.0,6.02
6641,110833.0,Hyundai Santro Xing,,,19.0,Petrol,Manual,Jaipur,,0.7
6642,49972.0,Kia Sonet,81.86,5.0,2.0,Petrol,Manual,Jaipur,11570.0,9.0
6643,174077.0,Maruti Alto,46.3,5.0,18.0,Petrol,Manual,Jaipur,10011.0,0.54
6644,72434.0,Maruti Alto,46.3,5.0,13.0,Petrol,Manual,Jaipur,10011.0,1.1
6645,34185.0,Ford Aspire,86.8,5.0,9.0,Petrol,Manual,Jaipur,11380.0,3.0
6646,29336.0,Nissan Magnite,71.02,5.0,3.0,Petrol,Manual,Jaipur,,4.17
6647,71501.0,Hyundai Grand i10,82.0,5.0,9.0,Petrol,Manual,Jaipur,10850.0,3.25
6648,68279.0,Kia Seltos,138.08,6.0,5.0,Petrol,Manual,Jaipur,12230.0,12.0
6649,99761.0,Maruti Swift Dzire,74.0,5.0,12.0,Diesel,Manual,Jaipur,,2.11
6650,46865.0,Kia Seltos,138.08,7.0,3.0,Petrol,Automatic,Jaipur,12230.0,14.5
6651,158924.0,Hyundai Grand i10,70.0,5.0,10.0,Diesel,Manual,Jaipur,10850.0,2.7
6652,94905.0,Hyundai i20,88.76,6.0,10.0,Diesel,Manual,Jaipur,11410.0,3.0
6653,80607.0,Honda City,98.6,6.0,10.0,Diesel,Manual,Jaipur,,4.42
6654,33055.0,Maruti Swift,81.8,5.0,4.0,Petrol,Automatic,Jaipur,11150.0,5.08
6655,91873.0,Mahindra XUV500,140.0,6.0,12.0,Diesel,Manual,Jaipur,12950.0,4.0
6656,72117.0,Chevrolet Optra,102.5,5.0,17.0,Petrol,Manual,Jaipur,12530.0,0.62
6657,160351.0,Mahindra XUV500,140.0,6.0,12.0,Diesel,Manual,Jaipur,12950.0,4.15
6658,68280.0,Maruti Vitara Brezza,88.5,5.0,6.0,Diesel,Manual,Jaipur,11570.0,7.55
6659,47008.0,Maruti Alto K10,67.05,5.0,6.0,Petrol,Manual,Jaipur,,3.4
6660,104782.0,Hyundai Verna,126.2,6.0,6.0,Diesel,Manual,Jaipur,12338.0,9.0
6661,107598.0,Maruti Ertiga,91.1,4.0,7.0,Petrol,Automatic,Jaipur,11982.0,3.81
6662,90150.0,Hyundai Creta,88.7,6.0,5.0,Diesel,Manual,Jaipur,12100.0,9.5
6663,77074.0,Maruti Ciaz,88.5,5.0,8.0,Diesel,Manual,Jaipur,12440.0,5.0
6664,32293.0,Honda Amaze,88.5,,3.0,Petrol,Automatic,Jaipur,,7.31
6665,69510.0,Jeep Compass,160.77,7.0,6.0,Petrol,Automatic,Jaipur,12426.0,12.0
6666,131511.0,Jeep Compass,170.0,6.0,6.0,Diesel,Manual,Jaipur,12426.0,10.0
6667,145716.0,Maruti Swift,74.0,5.0,12.0,Diesel,Manual,Jaipur,11090.0,3.0
6668,38943.0,Maruti Ciaz,91.1,5.0,7.0,Petrol,Manual,Jaipur,12440.0,6.07
6669,96598.0,Maruti Zen,60.0,5.0,19.0,Petrol,Manual,Jaipur,10091.0,0.69
6670,28807.0,Hyundai Creta,113.18,6.0,3.0,Petrol,Automatic,Jaipur,12180.0,16.0
6671,107000.0,BMW 5 Series,218.0,8.0,12.0,Diesel,Automatic,Jaipur,13374.0,12.75
6672,79331.0,Land Rover Range Rover Evoque,187.7,9.0,8.0,Diesel,Automatic,Jaipur,12619.0,36.75
6673,49503.0,Kia Sonet,98.63,6.0,4.0,Diesel,Manual,Jaipur,,9.95
6674,137029.0,Toyota Innova,100.57,5.0,10.0,Diesel,Manual,Jaipur,12690.0,13.5
6675,34576.0,Jeep Compass,160.0,7.0,6.0,Petrol,Automatic,Jaipur,12426.0,14.9
6676,40220.0,Mahindra TUV 300,100.0,5.0,8.0,Diesel,Manual,Jaipur,11660.0,7.5
6677,83083.0,Maruti Baleno,74.0,5.0,6.0,Diesel,Manual,Jaipur,11480.0,6.75
6678,139208.0,Toyota Fortuner,171.0,5.0,14.0,Diesel,Manual,Jaipur,,10.5
6679,40000.0,Maruti Alto K10,65.71,5.0,1.0,Petrol,Manual,Jaipur,10081.0,2.76
6680,50000.0,Maruti Wagon R,67.04,5.0,8.0,Petrol,Manual,Jaipur,10219.0,1.82
6681,60000.0,Maruti Esteem,85.0,5.0,19.0,Petrol,Manual,Jaipur,11340.0,0.5
6682,50000.0,Renault Triber,71.01,5.0,1.0,Petrol,Manual,Jaipur,11460.0,6.0
6683,100000.0,Hyundai EON,55.2,5.0,13.0,Petrol,Manual,Jaipur,10090.0,1.3
6684,120000.0,Hyundai EON,55.2,5.0,12.0,Petrol,Manual,Jaipur,10090.0,1.3
6685,70000.0,Ford Figo,70.0,5.0,13.0,Petrol,Manual,Jaipur,10950.0,1.1
6686,50000.0,Maruti Zen Estilo,67.1,5.0,16.0,Petrol,Manual,Jaipur,10221.753404153445,0.55
6687,120000.0,Hyundai EON,55.2,5.0,13.0,Petrol,Manual,Jaipur,10090.0,1.3
6688,20000.0,Nissan Magnite,71.02,5.0,2.0,Petrol,Manual,Jaipur,,6.5
6689,40000.0,Renault KWID,53.3,5.0,8.0,Petrol,Manual,Jaipur,10516.0,2.5
6690,100000.0,Maruti A-Star,66.1,5.0,14.0,Petrol,Manual,Jaipur,10200.0,1.1
6691,10000.0,Nissan Magnite,98.63,5.0,3.0,Petrol,Manual,Jaipur,11504.0,7.3
6692,60000.0,Maruti Alto,38.4,,12.0,CNG,Manual,Jaipur,10011.0,1.3
6693,20000.0,Maruti Alto 800,47.33,5.0,3.0,Petrol,Manual,Jaipur,,3.3
6694,30000.0,Maruti Swift Dzire,81.8,5.0,4.0,Petrol,Manual,Jaipur,11460.0,6.0
6695,70000.0,Renault Triber,71.01,5.0,4.0,Petrol,Manual,Jaipur,11460.0,6.0
6696,70000.0,Renault Triber,71.01,5.0,4.0,Petrol,Manual,Jaipur,,6.0
6697,50000.0,Maruti Wagon R,64.0,5.0,15.0,Petrol,Manual,Jaipur,10061.0,1.0
6698,70000.0,Maruti Swift,85.8,5.0,11.0,Petrol,Manual,Jaipur,11090.0,3.35
6699,30000.0,Mahindra Bolero Neo,100.0,5.0,1.0,Diesel,Manual,Jaipur,11580.0,11.0
6700,50000.0,Ford Ecosport,110.0,6.0,10.0,Petrol,Automatic,Jaipur,11528.0,4.0
6701,30000.0,Hyundai i20,80.0,5.0,13.0,Petrol,Manual,Jaipur,11300.0,3.0
6702,20000.0,Hyundai Santro Xing,62.1,5.0,13.0,Petrol,Manual,Jaipur,,1.8
6703,20000.0,Mahindra XUV300,115.0,6.0,2.0,Diesel,Manual,Jaipur,11632.0,11.0
6704,50000.0,MG Hector,141.0,6.0,5.0,Petrol,Manual,Jaipur,12980.0,9.0
6705,90000.0,Hyundai i20,80.0,5.0,12.0,Petrol,Manual,Jaipur,11300.0,2.3
6706,60000.0,Ford Figo,68.0,5.0,13.0,Diesel,Manual,Jaipur,10950.0,1.5
6707,100000.0,Maruti Celerio,67.04,5.0,6.0,Petrol,Automatic,Jaipur,10590.0,4.0
6708,10000.0,Citroen C3,108.62,6.0,2.0,Petrol,Manual,Jaipur,11428.0,7.0
6709,60000.0,Ford Ecosport,98.96,5.0,7.0,Diesel,Manual,Jaipur,11526.0,6.0
6710,40000.0,Maruti Vitara Brezza,103.26,5.0,3.0,Petrol,Manual,Jaipur,11570.0,7.45
6711,120000.0,Ford Figo,68.05,5.0,11.0,Diesel,Manual,Jaipur,10950.0,1.5
6712,120000.0,Ford Figo,68.05,5.0,11.0,Diesel,Manual,Jaipur,10950.0,1.5
6713,70000.0,Kia Seltos,113.43,6.0,4.0,Diesel,Manual,Jaipur,12230.0,11.66
6714,10000.0,Maruti Wagon R,67.05,5.0,3.0,Petrol,Manual,Jaipur,10550.0,5.0
6715,50000.0,Maruti Alto K10,67.1,5.0,6.0,Petrol,Automatic,Jaipur,10111.0,3.5
6716,50000.0,Tata Nexon,108.5,6.0,6.0,Diesel,Manual,Jaipur,11610.0,6.0
6717,50000.0,Datsun GO,67.0,5.0,8.0,Petrol,Manual,Jaipur,10840.0,2.25
6718,30000.0,Mahindra Bolero,74.96,,3.0,Diesel,Manual,Jaipur,11480.0,10.0
6719,150000.0,Maruti Swift Dzire,73.9,5.0,14.0,Diesel,Manual,Jaipur,11700.0,1.9
6720,30000.0,Porsche 911,443.87,8.0,4.0,Petrol,Automatic,Jaipur,,1.5
6721,70000.0,Mahindra Bolero Neo,100.0,5.0,3.0,Diesel,Manual,Jaipur,,9.5
6722,90000.0,Maruti Zen Estilo,67.1,5.0,14.0,Petrol,Manual,Jaipur,10221.0,1.5
6723,50000.0,Maruti Alto,46.3,5.0,14.0,Petrol,Manual,Jaipur,10011.0,1.85
6724,80000.0,Maruti 800,37.0,4.0,,Petrol,Manual,Jaipur,9691.0,0.5
6725,120000.0,Chevrolet Beat,56.3,5.0,10.0,Diesel,Manual,Jaipur,,1.5
6726,20000.0,Honda Amaze,88.76,5.0,3.0,Petrol,Manual,Jaipur,,8.0
6727,60000.0,Mahindra Thar,105.0,5.0,7.0,Diesel,Manual,Jaipur,11292.0,4.5
6728,60000.0,Honda Amaze,98.6,5.0,8.0,Diesel,Manual,Jaipur,11340.0,4.3
6729,70000.0,Maruti Swift Dzire,85.8,5.0,13.0,Petrol,Manual,Jaipur,11700.0,2.25
6730,150000.0,Maruti Alto,46.3,5.0,16.0,Petrol,Manual,Jaipur,10011.0,0.7
6731,30000.0,Hyundai i10,78.9,5.0,14.0,Petrol,Manual,Jaipur,10320.0,1.75
6732,60000.0,Hyundai Accent,94.0,5.0,16.0,Petrol,Manual,Jaipur,11840.0,1.0
6733,120000.0,Maruti Ertiga,88.5,5.0,7.0,Diesel,Manual,Jaipur,11982.0,6.0
6734,100000.0,Maruti Swift Dzire,85.8,5.0,13.0,Petrol,Manual,Jaipur,11700.0,2.0
6735,50000.0,Mahindra Scorpio,136.78,6.0,4.0,Diesel,Manual,Jaipur,,16.0
6736,70000.0,Hyundai Santro Xing,63.0,5.0,17.0,Petrol,Manual,Jaipur,10180.0,1.0
6737,10000.0,Mahindra XUV300,108.62,6.0,2.0,Petrol,Manual,Jaipur,11632.0,12.0
6738,50000.0,Mahindra XUV300,108.62,6.0,4.0,Petrol,Manual,Jaipur,11632.0,10.7
6739,80000.0,Hyundai EON,55.2,5.0,9.0,Petrol,Manual,Jaipur,,2.48
6740,40000.0,Maruti Alto 800,47.33,5.0,4.0,Petrol,Manual,Jaipur,9920.0,4.0
6741,70000.0,Maruti Alto,46.3,5.0,17.0,Petrol,Manual,Jaipur,10011.0,1.25
6742,150000.0,Honda Jazz,98.6,6.0,8.0,Diesel,Manual,Jaipur,11298.0,4.0
6743,40000.0,Honda Amaze,78.9,,3.0,Diesel,Automatic,Jaipur,11380.0,9.0
6744,30000.0,Maruti Alto 800,47.33,5.0,4.0,Petrol,Manual,Jaipur,9920.0,3.1
6745,80000.0,Maruti Swift Dzire,85.8,5.0,10.0,Petrol,Manual,Jaipur,11380.0,3.5
6746,80000.0,Jeep Compass,170.0,6.0,7.0,Diesel,Manual,Jaipur,12426.0,13.0
6747,20000.0,Honda WR-V,88.5,5.0,3.0,Petrol,Manual,Jaipur,11466.0,8.5
6748,70000.0,Chevrolet Spark,62.0,5.0,15.0,Petrol,Manual,Jaipur,10011.0,0.9
6749,120000.0,Mahindra XUV500,140.0,6.0,12.0,Diesel,Manual,Jaipur,,5.0
6750,20000.0,Honda WR-V,88.5,5.0,2.0,Petrol,Manual,Jaipur,,9.5
6751,150000.0,Jeep Compass,170.0,6.0,6.0,Diesel,Manual,Jaipur,12426.0,12.14
6752,20000.0,Hyundai Aura,81.86,5.0,3.0,Petrol,Manual,Jaipur,11350.0,6.7
6753,80000.0,Maruti 800,37.0,4.0,20.0,Petrol,Manual,Jaipur,9691.0,0.5
6754,90000.0,Maruti Vitara Brezza,88.5,5.0,7.0,Diesel,Manual,Jaipur,,8.5
6755,30000.0,Renault KWID,53.3,5.0,7.0,Petrol,Manual,Jaipur,10516.0,3.0
6756,30000.0,Maruti Alto 800,47.33,5.0,4.0,Petrol,Manual,Jaipur,9920.0,3.3
6757,40000.0,Maruti Vitara Brezza,88.5,5.0,6.0,Diesel,Manual,Jaipur,11570.0,7.5
6758,120000.0,Hyundai Accent,94.0,5.0,19.0,Petrol,Manual,Jaipur,11840.0,0.7
6759,120000.0,Maruti Wagon R,67.1,5.0,18.0,Petrol,Manual,Jaipur,,0.8
6760,60000.0,Maruti Wagon R,67.0,5.0,15.0,Petrol,Manual,Jaipur,10211.0,1.25
6761,150000.0,Maruti Swift Dzire,73.9,5.0,15.0,Diesel,Manual,Jaipur,11700.0,2.5
6762,60000.0,Maruti Alto 800,47.3,5.0,5.0,Petrol,Manual,Jaipur,9911.0,3.7
6763,150000.0,Renault Duster,108.45,6.0,11.0,Diesel,Manual,Jaipur,12274.0,3.25
6764,80000.0,Maruti 800,37.0,4.0,18.0,Petrol,Manual,Jaipur,,0.45
6765,100000.0,Tata New Safari,138.1,5.0,15.0,Diesel,Manual,Jaipur,13136.0,1.7
6766,50000.0,Mahindra Bolero Power Plus,70.0,5.0,5.0,Diesel,Manual,Jaipur,11480.0,8.0
6767,50000.0,Chevrolet Beat,57.6,5.0,12.0,Diesel,Manual,Jaipur,10470.0,1.22
6768,60000.0,Hyundai i10,78.9,5.0,16.0,Petrol,Manual,Jaipur,10360.0,1.5
6769,30000.0,Maruti Alto 800,47.33,5.0,4.0,Petrol,Manual,Jaipur,9920.0,3.25
6770,80000.0,Maruti 800,37.0,4.0,21.0,Petrol,Manual,Jaipur,9691.0,0.5
6771,10000.0,Hyundai Venue,118.35,,2.0,Petrol,Manual,Jaipur,11530.0,11.0
6772,150000.0,Hyundai Accent,93.7,5.0,15.0,LPG,Manual,Jaipur,11840.0,1.0
6773,40000.0,BMW 6 Series,450.0,8.0,18.0,Petrol,Automatic,Jaipur,13576.0,7.0
6774,150000.0,Maruti Wagon R,67.0,5.0,15.0,Petrol,Manual,Jaipur,,1.25
6775,60000.0,Tata Nexon,108.5,6.0,5.0,Petrol,Manual,Jaipur,11610.0,8.0
6776,30000.0,Renault Triber,71.01,5.0,3.0,Petrol,Manual,Jaipur,11460.0,7.8
6777,120000.0,Honda City,118.0,5.0,15.0,Petrol,Manual,Jaipur,12230.0,2.25
6778,50000.0,Tata Nexon,118.35,6.0,3.0,Petrol,Automatic,Jaipur,11608.0,9.5
6779,150000.0,Maruti Swift,74.0,5.0,10.0,Diesel,Manual,Jaipur,11150.0,3.8
6780,150000.0,Maruti Zen Estilo,67.1,5.0,17.0,Petrol,Manual,Jaipur,,0.9
6781,10000.0,Maruti Alto 800,47.33,5.0,2.0,Petrol,Manual,Jaipur,,4.25
6782,30000.0,Kia Seltos,113.43,6.0,3.0,Petrol,Manual,Jaipur,12230.0,14.5
6783,60000.0,Maruti Baleno,83.1,5.0,6.0,Petrol,Manual,Jaipur,11480.0,5.9
6784,60000.0,Maruti Baleno,83.1,5.0,6.0,Petrol,Manual,Jaipur,11480.0,5.9
6785,50000.0,Maruti Alto 800,47.3,5.0,6.0,Petrol,Manual,Jaipur,9881.0,2.8
6786,120000.0,Maruti Celerio,67.04,5.0,10.0,Petrol,Manual,Jaipur,10700.0,2.5
6787,70000.0,Mahindra XUV500,140.0,6.0,11.0,Diesel,Manual,Jaipur,12950.0,5.0
6788,150000.0,Maruti SX4 S Cross,88.5,5.0,7.0,Diesel,Manual,Jaipur,12170.0,5.0
6789,50000.0,Tata Nano,37.5,4.0,8.0,Petrol,Manual,Jaipur,9219.0,1.42
6790,70000.0,Mahindra KUV 100,82.0,5.0,8.0,Petrol,Manual,Jaipur,10780.0,3.0
6791,40000.0,Maruti Swift,88.5,5.0,3.0,Petrol,Manual,Jaipur,11160.0,6.5
6792,120000.0,Maruti Swift,88.2,5.0,18.0,Petrol,Manual,Jaipur,10900.0,1.5
6793,60000.0,Tata Tigor,84.0,5.0,5.0,Petrol,Manual,Jaipur,11338.0,5.0
6794,150000.0,Maruti A-Star,66.1,4.0,14.0,Petrol,Automatic,Jaipur,10200.0,1.5
6795,90000.0,Tata Indigo,70.0,5.0,13.0,Diesel,Manual,Jaipur,11994.0,1.61
6796,10000.0,Honda WR-V,88.5,5.0,1.0,Petrol,Manual,Jaipur,11466.0,10.0
6797,50000.0,Tata Tiago,84.82,5.0,4.0,Petrol,Manual,Jaipur,10884.0,5.2
6798,90000.0,Mahindra TUV 300,100.0,5.0,8.0,Diesel,Manual,Jaipur,11660.0,7.25
6799,30000.0,Renault Triber,71.01,5.0,3.0,Petrol,Manual,Jaipur,11460.0,7.5
6800,40000.0,Maruti Alto K10,67.1,5.0,11.0,Petrol,Manual,Jaipur,10261.0,2.5
6801,150000.0,Renault Duster,108.45,6.0,11.0,Diesel,Manual,Jaipur,12274.0,3.5
6802,120000.0,Hyundai i10,68.05,5.0,7.0,LPG,Manual,Jaipur,,4.0
6803,100000.0,Maruti Alto,46.3,5.0,12.0,Petrol,Manual,Jaipur,10011.0,1.5
6804,90000.0,Maruti Swift Dzire,74.0,5.0,8.0,Diesel,Manual,Jaipur,11380.0,4.6
6805,70000.0,Maruti 800,37.0,4.0,20.0,Petrol,Manual,Jaipur,9691.0,0.4
6806,150000.0,Chevrolet Sail,74.0,5.0,7.0,Diesel,Manual,Jaipur,11878.0,4.25
6807,120000.0,Maruti Wagon R,67.1,5.0,19.0,Petrol,Manual,Jaipur,10211.0,1.0
6808,60000.0,Maruti Baleno RS,100.5,5.0,5.0,Petrol,Manual,Jaipur,11480.0,6.5
6809,100000.0,Maruti Ertiga,88.5,5.0,7.0,Diesel,Manual,Jaipur,11982.0,7.5
6810,10000.0,Maruti Alto 800,47.33,5.0,2.0,Petrol,Manual,Jaipur,9920.0,4.56
6811,120000.0,Renault Duster,108.45,6.0,11.0,Diesel,Manual,Jaipur,12274.0,3.5
6812,150000.0,Maruti Swift Dzire,74.0,5.0,9.0,Diesel,Manual,Jaipur,,3.75
6813,120000.0,Mahindra Bolero,63.0,5.0,19.0,Diesel,Manual,Jaipur,11660.0,3.05
6814,150000.0,Hyundai Verna,126.32,6.0,12.0,Diesel,Manual,Jaipur,12140.0,4.0
6815,150000.0,Honda Amaze,98.6,5.0,8.0,Diesel,Manual,Jaipur,11340.0,4.0
6816,120000.0,Hyundai EON,55.2,5.0,7.0,Petrol,Manual,Jaipur,10090.0,2.3
6817,20000.0,Tata Altroz,86.83,5.0,3.0,Petrol,Manual,Jaipur,11490.0,7.25
6818,100000.0,Toyota Innova,102.0,5.0,15.0,Diesel,Manual,Jaipur,8621.0,4.25
6819,30000.0,Volkswagen Vento,103.6,5.0,10.0,Petrol,Manual,Jaipur,12166.0,4.5
6820,120000.0,Nissan Micra,63.1,5.0,8.0,Diesel,Manual,Jaipur,10980.0,3.0
6821,90000.0,Chevrolet Beat,79.4,5.0,13.0,Petrol,Manual,Jaipur,10470.0,1.6
6822,10000.0,Maruti Swift,88.5,5.0,1.0,Petrol,Manual,Jaipur,,6.4
6823,30000.0,Hyundai Aura,81.86,5.0,3.0,Petrol,Manual,Jaipur,11350.0,6.75
6824,150000.0,Renault Duster,83.8,5.0,12.0,Diesel,Manual,Jaipur,12274.0,3.0
6825,40000.0,Maruti Alto 800,47.3,5.0,9.0,Petrol,Manual,Jaipur,,2.5
6826,120000.0,Tata Zest,74.0,5.0,7.0,Diesel,Manual,Jaipur,11402.0,4.5
6827,60000.0,Hyundai EON,55.2,5.0,7.0,Petrol,Manual,Jaipur,10090.0,2.6
6828,10000.0,Hyundai i20,81.8,5.0,1.0,Petrol,Manual,Jaipur,11540.0,8.5
6829,150000.0,Ford Ecosport,89.84,5.0,10.0,Diesel,Manual,Jaipur,11528.0,4.5
6830,70000.0,Chevrolet Cruze,163.7,6.0,11.0,Diesel,Manual,Jaipur,12770.0,3.8
6831,80000.0,Honda City,98.6,6.0,9.0,Diesel,Manual,Jaipur,,4.5
6832,60000.0,Renault KWID,53.3,5.0,7.0,Petrol,Manual,Jaipur,,3.0
6833,120000.0,Tata Indica,,,13.0,Diesel,Manual,Jaipur,11307.013149799277,2.25
6834,70000.0,Maruti Alto,46.3,5.0,15.0,Petrol,Manual,Jaipur,10011.0,1.5
6835,90000.0,Hyundai i10,78.9,5.0,12.0,Petrol,Manual,Jaipur,,2.0
6836,120000.0,Maruti Zen,60.0,5.0,,Petrol,Manual,Jaipur,10091.0,0.4
6837,40000.0,Maruti Wagon R,67.04,5.0,7.0,Petrol,Manual,Jaipur,10219.0,4.0
6838,70000.0,Maruti Wagon R,67.0,5.0,9.0,Petrol,Automatic,Jaipur,10219.0,3.5
6839,60000.0,Hyundai EON,55.2,5.0,9.0,Petrol,Manual,Jaipur,10090.0,2.5
6840,80000.0,Toyota Etios,88.73,,13.0,Petrol,Manual,Jaipur,,3.5
6841,50000.0,Maruti Wagon R,67.1,5.0,12.0,Petrol,Manual,Jaipur,10211.0,3.0
6842,120000.0,Ford Figo,68.0,5.0,13.0,Diesel,Manual,Jaipur,10950.0,2.0
6843,150000.0,Maruti Ritz,73.9,5.0,15.0,Diesel,Manual,Jaipur,10790.0,3.0
6844,120000.0,Maruti Ritz,73.94,5.0,11.0,Diesel,Manual,Jaipur,10910.0,3.0
6845,40000.0,Maruti Alto 800,47.3,5.0,9.0,Petrol,Manual,Jaipur,,2.5
6846,40000.0,Datsun RediGO,53.64,5.0,4.0,Petrol,Manual,Jaipur,10018.0,3.0
6847,40000.0,Hyundai Venue,118.35,6.0,3.0,Petrol,Manual,Jaipur,11530.0,10.0
6848,70000.0,Nissan Micra Active,67.04,5.0,11.0,Petrol,Manual,Jaipur,10932.0,2.0
6849,120000.0,Honda City,116.4,5.0,11.0,Petrol,Automatic,Jaipur,12270.0,3.5
6850,150000.0,Maruti Zen Estilo,67.1,5.0,14.0,Petrol,Manual,Jaipur,10221.0,1.0
6851,100000.0,Honda City,98.6,6.0,9.0,Diesel,Manual,Jaipur,,5.0
6852,80000.0,Maruti Swift Dzire,74.0,5.0,7.0,Diesel,Automatic,Jaipur,11380.0,7.0
6853,40000.0,Honda Amaze,88.76,,3.0,Petrol,Automatic,Jaipur,11380.0,8.0
6854,30000.0,Tata Tigor,72.4,5.0,2.0,CNG,Manual,Jaipur,,8.2
6855,90000.0,Tata Altroz,84.88,5.0,4.0,Petrol,Manual,Jaipur,11490.0,6.75
6856,100000.0,Maruti Ertiga,88.5,5.0,5.0,Diesel,Manual,Jaipur,,11.0
6857,70000.0,Mahindra Quanto,100.0,5.0,10.0,Diesel,Manual,Jaipur,11670.0,3.5
6858,150000.0,Honda City,98.6,6.0,9.0,Diesel,Manual,Jaipur,,5.0
6859,30000.0,Mahindra Bolero,62.1,5.0,11.0,Diesel,Manual,Jaipur,11704.0,5.0
